story_id,clause_idx,clause_text,mode_label,top_count,Orientation,Action,Evaluation,Not Story,partition,narrators_gender
18,8," Does that mean that if you went back, you'd do it differently?",Evaluation,2,0,0,2,1,val,Male
18,9, I probably would've went to school.,Action,3,0,3,0,0,val,Male
18,10, Why?,Evaluation,2,0,0,2,1,val,Male
18,11, I-I'll tell you this,Evaluation,2,0,0,2,1,val,Male
18,12,: I've been in a lot of trouble in my life.,Evaluation,2,0,1,2,0,val,Male
18,13,I've been to prison twice.,Evaluation,2,0,1,2,0,val,Male
18,14,There's just no,Evaluation,3,0,0,3,0,val,Male
18,15,...,Not Story,3,0,0,0,3,val,Male
18,16," there's just no reason to have to go through anything that hard, you know?",Evaluation,3,0,0,3,0,val,Male
18,17,But I didn't see it when I was a kid.,Orientation,1,1,1,1,0,val,Male
18,18,If it's a burning desire,Evaluation,2,0,1,2,0,val,Male
18,19,and you can't think of nothin ' else,Action,2,0,2,1,0,val,Male
18,20,", you might have a chance.",Evaluation,2,0,1,2,0,val,Male
18,21,"If you think you do and you're willing to roll the dice, then you go do it",Action,2,0,2,1,0,val,Male
18,22,", but you'll never find out unless you do try, you know?",Action,2,0,2,1,0,val,Male
18,23,That's the other side of the coin.,Evaluation,3,0,0,3,0,val,Male
19,0,"with my guidance counselor and we decided that, you know, I had an artistic streak",Orientation,2,2,0,1,0,val,Male
19,1,and I was good in math,Orientation,2,2,0,1,0,val,Male
19,2,", and therefore I should be an architect.",Evaluation,2,0,1,2,0,val,Male
19,3,And I think it was about the third year in school,Orientation,3,3,0,0,0,val,Male
19,4,", I realized I wasn't really that good at it",Evaluation,3,0,0,3,0,val,Male
19,5,and I kind of didn't even like it that much.,Evaluation,3,0,0,3,0,val,Male
19,6,And the next couple of years were pretty scary 'cause um,Evaluation,3,0,0,3,0,val,Male
19,7,", I-I had a degree in something I was pretty sure I was never gon na use.",Evaluation,2,1,0,2,0,val,Male
19,8,And I just kind of didn't know what course my life was gon na take.,Orientation,2,2,0,1,0,val,Male
19,9,By the time I graduated from college I actually had a few nationally-released records,Orientation,2,2,0,1,0,val,Male
19,10,", and they didn't make that big of a splash or make that much money",Evaluation,2,1,0,2,0,val,Male
19,11,", but it was enough to get me thinking like, "" Wow, well this would be cool "" to do this for a living.",Evaluation,2,0,1,2,0,val,Male
19,12,"I like this more than being "" an architect or hovering over a drawing board "" for 20 hours a day. ''",Evaluation,3,0,0,3,0,val,Male
19,13,It's a clichÃ ©,Evaluation,3,0,0,3,0,val,Male
19,14,", but you do have to kind of follow your dreams.",Action,2,0,2,1,0,val,Male
19,15,"Especially, you guys are all young",Orientation,3,3,0,0,0,val,Male
19,16,", and, you know",Action,2,0,2,0,1,val,Male
19,17,", this is the time to do it.",Action,2,1,2,0,0,val,Male
19,18,"If I were you, I would definitely go for what makes you happy.",Action,2,0,2,1,0,val,Male
19,19,The big irony of my life and my career is that I've outlasted most of the people I've parodied over the years.,Evaluation,2,0,1,2,0,val,Male
20,0,There's kind of three stages of happiness.,Evaluation,2,1,0,2,0,val,Male
20,1,"It's what I call future happiness, that's where you're daydreaming",Orientation,1,1,1,1,0,val,Male
20,2,", that's future happiness.",Evaluation,2,1,0,2,0,val,Male
20,3,There's historical happiness.,Evaluation,2,1,0,2,0,val,Male
20,4,And then there's current happiness.,Evaluation,2,1,0,2,0,val,Male
20,5,And this is where a lot of people get really messed up.,Evaluation,2,0,1,2,0,val,Male
20,6,Because current happiness could be simply hedonism.,Evaluation,3,0,0,3,0,val,Male
20,7,People can get locked into the cycle of escape.,Evaluation,3,0,0,3,0,val,Male
20,8,"In some ways, I think it's the ultimate addiction, life escape.",Evaluation,3,0,0,3,0,val,Male
20,9,But it builds almost no future happiness and an awful lot of past unhappiness.,Evaluation,3,0,0,3,0,val,Male
20,10,"Cuz when you say, oh boy, that was a wasted year of drugs and debauchery.",Evaluation,2,1,0,2,0,val,Male
20,11,"And so, you can't live life without having some current happiness.",Evaluation,3,0,0,3,0,val,Male
20,12,"But, the thing that people have to learn is that projects and going toward life is where happiness is.",Evaluation,2,0,1,2,0,val,Male
21,0,I am the marketing director here at Valen Analytics.,Orientation,3,3,0,0,0,val,Female
21,1,Our company builds predictive models,Orientation,3,3,0,0,0,val,Female
21,2,and we also have a platform that host them that integrates into the company workflows for property and casualty companies.,Orientation,3,3,0,0,0,val,Female
21,3,So the predictive models basically allow them to better price and select risks,Orientation,2,2,0,1,0,val,Female
21,4,", so yeah, I do the execution of the marketing campaigns",Orientation,2,2,1,0,0,val,Female
21,5,and the coordination with inside sales.,Orientation,2,2,1,0,0,val,Female
21,6,So I graduated,Orientation,2,2,1,0,0,val,Female
21,7,", and then I worked in the mental health industry for a while.",Orientation,2,2,1,0,0,val,Female
21,8,"And decided that that was not good for my own mental health, it was very stressful, very taxing.",Evaluation,3,0,0,3,0,val,Female
21,9,"So I went to went back to school, got my masters in marketing, I thought that I was gon na be able to graduate and step right into a marketing job",Action,2,1,2,0,0,val,Female
21,10,but there was a lot more business acumen that needed to be developed before I was really prepared for that.,Evaluation,2,1,0,2,0,val,Female
21,11,"I had to be humbled and grounded a bit more to realize, yeah, you have a foundation.",Evaluation,3,0,0,3,0,val,Female
21,12,"But that foundation, the degree is not your golden ticket into the chocolate factory.",Evaluation,2,1,0,2,0,val,Female
21,13,The degree is what may help open the door,Evaluation,3,0,0,3,0,val,Female
21,14,but you've got to earn your way the rest of the way.,Evaluation,2,1,0,2,0,val,Female
21,15,"So the way I interpreted that is, I need to make sure that I'm really putting forward the solid performance at what I'm doing now and then set forth my next goal.",Evaluation,2,0,1,2,0,val,Female
21,16,"And I really want to understand marketing from start to finish, and sales, and the process, and how you can use your skills and your influence in an organization to drive to the bottom line to make the company more successful.",Evaluation,2,0,1,2,0,val,Female
22,0,"Originally from outside of Richmond, Virginia.",Orientation,3,3,0,0,0,val,Male
22,1,We were in more of a predominantly white area.,Orientation,3,3,0,0,0,val,Male
22,2,Always being the only black person or in the room.,Orientation,2,2,0,1,0,val,Male
22,3,Really involved in church,Orientation,1,1,1,1,0,val,Male
22,4,and suddenly my brother had the flu.,Orientation,1,1,1,1,0,val,Male
22,5,"And the doctors thought it was, it's just the flu and take some antibiotics",Orientation,2,2,0,1,0,val,Male
22,6,and it'll get better.,Evaluation,2,1,0,2,0,val,Male
22,7,"Unfortunately, roughly two to three days later he was in the hospital",Orientation,3,3,0,0,0,val,Male
22,8,", and he passed away suddenly from meningitis.",Orientation,2,2,1,0,0,val,Male
22,9,What was the light in that was having a chance to see the impact that one individual had.,Evaluation,3,0,0,3,0,val,Male
22,10,It really shook me to believe that I can make a difference in this world.,Evaluation,3,0,0,3,0,val,Male
22,11,And I wanted to carry on his legacy of changing someone's life and making an impact.,Action,2,0,2,1,0,val,Male
22,12,"Now, being with the coolest company that I ever could imagine, Spotify.",Orientation,2,2,1,0,0,val,Male
22,13,"Where I'm responsible now for bringing globally people from diverse backgrounds and saying, you're welcomed here.",Orientation,2,2,1,0,0,val,Male
22,14,As I look bach in my life I wan na know that I've helped someone get to the road or get back the road to getting to where they wan na go.,Evaluation,2,0,1,2,0,val,Male
22,15,Whatever that looks like or sounds like to you.,Evaluation,3,0,0,3,0,val,Male
22,16,Or through my story or through my experience that I've given you encouragement to carry on.,Evaluation,2,0,1,2,0,val,Male
23,0,My name's Laura,Orientation,3,3,0,0,0,val,Female
23,1,", I run Allied Woodshop.",Orientation,2,2,1,0,0,val,Female
23,2,We're a collective woodshop.,Orientation,3,3,0,0,0,val,Female
23,3,We are home to about eight furniture makers who make their living making furniture in the shop here.,Orientation,3,3,0,0,0,val,Female
23,4,And we also teach woodworking classes.,Orientation,2,2,1,0,0,val,Female
23,5,Most people think I make my living making furniture,Evaluation,2,1,0,2,0,val,Female
23,6,", but most of my time is spent managing Allied Woodshop.",Orientation,2,2,1,0,0,val,Female
23,7,My whole family has this ethic of working with their hands and being able to do things for themselves.,Orientation,3,3,0,0,0,val,Female
23,8,And that's something that I grew up with,Evaluation,2,0,1,2,0,val,Female
23,9,and I saw,Action,2,0,2,1,0,val,Female
23,10,", and it's not something that I had in my jobs.",Orientation,2,2,0,1,0,val,Female
23,11,I was finding myself in jobs where I was behind computers,Orientation,2,2,0,1,0,val,Female
23,12,", I was on the phone.",Orientation,1,1,1,1,0,val,Female
23,13,I thought the work was very important,Evaluation,3,0,0,3,0,val,Female
23,14,", but, at the end of the day, I wasn't very happy with how my time was spent during the day.",Evaluation,3,0,0,3,0,val,Female
23,15,"And so I eventually took a year off, moved up to Northern California.",Action,2,1,2,0,0,val,Female
23,16,Went to the Krenov School.,Action,2,1,2,0,0,val,Female
23,17,It's a year-long certificate program on furniture making.,Orientation,3,3,0,0,0,val,Female
23,18,That's kind of how I got into woodworking.,Orientation,2,2,1,0,0,val,Female
23,19,It's something that keeps me feeling like I'm connected to my family and my roots.,Evaluation,3,0,0,3,0,val,Female
23,20,"So be introspective, and do some soul-searching and think about what your strengths are, what it is that you love to do, and figure out if there's a way to turn that into your career path.",Evaluation,3,0,0,3,0,val,Female
24,0,The great network is a writing platform.,Orientation,2,2,0,1,0,val,Female
24,1,"And the way we do that, is we connect teachers in K-12 schools across the country, and their students with dedicated, personalized coaches to give students individualized feedback on their writing.",Orientation,2,2,1,0,0,val,Female
24,2,"So when I was in your shoes, I had really no concept of what the great network would become.",Evaluation,2,1,0,2,0,val,Female
24,3,"For me, I think, that I, initially, when we did a very basic test of our service, or our product, the moment I saw that we were creating new value that didn't exist before",Action,2,0,2,1,0,val,Female
24,4,", I just got so excited about that, that I was like, this can, and should exist",Evaluation,2,1,0,2,0,val,Female
24,5,", it's feasible, it's desirable, for me",Evaluation,3,0,0,3,0,val,Female
24,6,", I never then after that wanted to do anything else",Action,2,0,2,1,0,val,Female
24,7,", so.",Not Story,2,0,1,0,2,val,Female
24,8,I think there were things that were really hard,Evaluation,3,0,0,3,0,val,Female
24,9,", but I never thought that it couldn't happen",Evaluation,3,0,0,3,0,val,Female
24,10,", or it shouldn't happen, or something like that.",Evaluation,3,0,0,3,0,val,Female
24,11,"I think one of the ways I've been able to keep that mindset, is by kind of boxing each challenge as it comes, and not thinking about the next ten challenges.",Evaluation,2,0,1,2,0,val,Female
24,12,"If I thought about all of the challenges at once, I would probably be so overwhelmed as to say, let's not even start this, so I was like very comfortable with the uncertainty that I was taking on, very comfortable with the risk that I was taking on, and willing to just adapt, and change, and learn.",Evaluation,2,0,1,2,0,val,Female
24,13,"And be comfortable that I could rise to each successive challenge as it came, which is what entrepreneurship is a lot of.",Evaluation,2,0,1,2,0,val,Female
25,0,So I went to Indiana on a scholarship.,Orientation,3,3,0,0,0,val,Male
25,1,And my whole world at that time was really focused around the Olympics.,Orientation,3,3,0,0,0,val,Male
25,2,I wanted to be on the Olympic team.,Orientation,2,2,1,0,0,val,Male
25,3,I majored in marketing and business management during my college because I knew that I would have to do something beyond it,Orientation,3,3,0,0,0,val,Male
25,4,", but what it was going to be, I had no idea.",Evaluation,2,1,0,2,0,val,Male
25,5,I really didn't have a clue.,Evaluation,3,0,0,3,0,val,Male
25,6,And then while...,Orientation,1,1,0,1,1,val,Male
25,7," actually while my wife was working on Jurassic Park -- she was doubling the little girl, Ariana Richards, in Jurassic Park -- Cirque du Soleil was in Santa Monica.",Action,2,1,2,0,0,val,Male
25,8,They had an audition going on at the pier.,Orientation,3,3,0,0,0,val,Male
25,9,And she went,Action,2,0,2,1,0,val,Male
25,10,and they wanted her,Evaluation,1,1,1,1,0,val,Male
25,11,", and they wanted",Evaluation,1,1,1,1,0,val,Male
25,12,", uh, they were looking for a guy that had trampoline background",Orientation,2,2,1,0,0,val,Male
25,13,and I sent my video tape of some shows that I had done,Action,3,0,3,0,0,val,Male
25,14,", the diving and trampoline shows combined",Orientation,2,2,1,0,0,val,Male
25,15,", and they liked it.",Orientation,2,2,0,1,0,val,Male
25,16,"And so they invited us to join, join Cirque du Soleil.",Evaluation,2,0,1,2,0,val,Male
25,17,"I guess th-the only advice then, from that, that I can look back and say that I-I tried to-to do was to-to have a passion for what I was doing.",Evaluation,2,0,1,2,0,val,Male
25,18,"Regardless of whether you know exactly what it's gon na be or not, if what you do is your passion, it never feels like a job.",Action,1,1,1,1,0,val,Male
26,0,but I promised myself I'd stay at it for like a year so that I could prove to myself I could hang at a regular job.,Action,2,0,2,1,0,val,Female
26,1,I made friends with somebody in personnel at Warner Brother Records.,Action,2,1,2,0,0,val,Female
26,2,"And I told her that, "" Look",Action,3,0,3,0,0,val,Female
26,3,", if anything comes up, "" would you keep me in mind? ''",Action,3,0,3,0,0,val,Female
26,4,So I ended up getting my job in the black music department at Warner Brother Records.,Orientation,2,2,0,1,0,val,Female
26,5,We started out,Action,2,1,2,0,0,val,Female
26,6,", I think, nationally in that department there were probably maybe six people.",Orientation,2,2,1,0,0,val,Female
